variant_id,article_number,product_id
9736,721 510 330,975
9737,721 510 306,975
9738,721 510 331,975
9739,721 510 307,975
9740,721 510 332,975
9741,721 510 308,975
9742,721 510 333,975
9743,721 510 309,975
9744,721 510 334,975
9745,721 510 310,975
9746,721 510 335,975
9747,721 510 311,975
9748,721 510 336,975
9690,721 960 605,976
9691,721 960 606,976
9692,721 960 607,976
9693,721 960 608,976
9694,721 960 609,976
9695,721 960 610,976
9696,721 960 611,976
9593,721 950 606,977
9594,721 950 607,977
9595,721 950 608,977
9756,721 514 105,978
9757,721 514 106,978
9758,721 514 107,978
9759,721 514 108,978
9760,721 514 109,978
9761,721 514 110,978
9762,721 514 111,978
9608,721 940 106,979
9609,721 940 107,979
9610,721 940 108,979
9763,721 510 003,980
9764,721 510 028,980
9765,721 510 004,980
9766,721 510 029,980
9767,721 510 005,980
9768,721 510 030,980
9769,721 510 006,980
9770,721 510 031,980
9771,721 510 007,980
9772,721 510 032,980
9773,721 510 008,980
9774,721 510 033,980
9775,721 510 009,980
9776,721 510 034,980
9777,721 510 010,980
9778,721 510 035,980
9779,721 510 011,980
9780,721 510 036,980
9781,721 510 012,980
9782,721 510 037,980
9783,721 510 213,980
9784,721 510 238,980
9785,721 510 014,980
9786,721 510 039,980
9668,721 910 604,981
9669,721 910 605,981
9670,721 910 606,981
9671,721 910 607,981
9672,721 910 608,981
9673,721 910 609,981
9674,721 910 610,981
9675,721 910 611,981
9443,721 910 323,982
9444,721 910 326,982
9445,721 910 325,982
9446,721 910 334,982
9447,721 910 337,982
9448,721 910 341,982
9449,721 910 346,982
9450,721 910 352,982
9451,721 910 358,982
9452,721 910 364,982
9453,721 910 370,982
9454,721 910 385,982
9182,721 010 120,983
9183,721 010 122,983
9184,721 010 123,983
9185,721 010 125,983
9852,721 530 806,984
9853,721 530 807,984
9854,721 530 808,984
9855,721 530 809,984
9856,721 530 810,984
9857,721 530 811,984
9858,721 530 812,984
9859,721 530 813,984
9626,721 910 090,985
9627,721 910 091,985
9628,721 910 092,985
9816,721 540 705,986
9817,721 540 730,986
9818,721 540 706,986
9819,721 540 731,986
9820,721 540 707,986
9821,721 540 732,986
9822,721 540 708,986
9823,721 540 733,986
9824,721 540 709,986
9825,721 540 734,986
9826,721 540 710,986
9827,721 540 735,986
9828,721 540 711,986
9829,721 540 736,986
9880,721 550 305,987
9881,721 550 306,987
9882,721 550 307,987
9860,721 550 506,988
9861,721 550 507,988
9862,721 550 508,988
9863,721 550 509,988
9864,721 550 510,988
9865,721 550 511,988
9866,721 550 512,988
9867,721 550 513,988
9749,721 513 105,989
9750,721 513 106,989
9751,721 513 107,989
9752,721 513 108,989
9753,721 513 109,989
9754,721 513 110,989
9755,721 513 111,989
9891,161 050 445,990
9892,161 050 446,990
9893,161 050 447,990
9894,161 050 448,990
9895,161 050 449,990
9896,161 050 450,990
9897,161 050 451,990
9795,721 510 405,991
9796,721 510 406,991
9797,721 510 407,991
9798,721 510 408,991
9799,721 510 409,991
9800,721 510 410,991
9801,721 510 411,991
9787,721 510 204,992
9788,721 510 205,992
9789,721 510 206,992
9790,721 510 207,992
9791,721 510 208,992
9792,721 510 209,992
9793,721 510 210,992
9794,721 510 211,992
9905,161 050 245,993
9906,161 050 246,993
9907,161 050 247,993
9908,161 050 248,993
9909,161 050 249,993
9910,161 050 250,993
9911,161 050 251,993
9942,748 400 042,994
9943,748 400 043,994
9944,748 400 044,994
9945,748 400 045,994
9946,749 400 042,994
9947,749 400 009,994
9948,749 400 043,994
9949,749 400 011,994
9950,749 400 044,994
9951,749 400 045,994
9676,721 910 834,995
9677,721 910 837,995
9678,721 910 841,995
9679,721 910 842,995
9680,721 910 846,995
9681,721 910 852,995
9682,721 910 858,995
9830,721 545 505,996
9831,721 545 530,996
9832,721 545 506,996
9833,721 545 531,996
9834,721 545 507,996
9835,721 545 532,996
9836,721 545 508,996
9837,721 545 533,996
9838,721 545 509,996
9839,721 545 534,996
9840,721 545 510,996
9841,721 545 535,996
9842,721 545 511,996
9843,721 545 536,996
9802,721 540 205,997
9803,721 540 230,997
9804,721 540 206,997
9805,721 540 231,997
9806,721 540 207,997
9807,721 540 232,997
9808,721 540 208,997
9809,721 540 233,997
9810,721 540 209,997
9811,721 540 234,997
9812,721 540 210,997
9813,721 540 235,997
9814,721 540 211,997
9815,721 540 236,997
9844,721 530 306,998
9845,721 530 307,998
9846,721 530 308,998
9847,721 530 309,998
9848,721 530 310,998
9849,721 530 311,998
9850,721 530 312,998
9851,721 530 313,998
9704,721 961 905,999
9705,721 961 906,999
9706,721 961 907,999
9707,721 961 908,999
9708,721 961 909,999
9709,721 961 910,999
9710,721 961 911,999
9711,721 510 103,1000
9712,721 510 128,1000
9713,721 510 104,1000
9714,721 510 129,1000
9715,721 510 105,1000
9716,721 510 130,1000
9717,721 510 106,1000
9718,721 510 131,1000
9719,721 510 107,1000
9720,721 510 132,1000
9721,721 510 108,1000
9722,721 510 133,1000
9723,721 510 109,1000
9724,721 510 134,1000
9725,721 510 110,1000
9726,721 510 135,1000
9727,721 510 111,1000
9728,721 510 136,1000
9729,721 510 112,1000
9730,721 510 137,1000
9731,721 510 313,1000
9732,721 510 338,1000
9733,721 510 114,1000
9734,721 510 139,1000
9651,721 961 706,1001
9652,721 961 707,1001
9653,721 961 708,1001
9883,721 510 604,1002
9884,721 510 605,1002
9885,721 510 606,1002
9886,721 510 607,1002
9887,721 510 609,1002
9888,721 510 610,1002
9889,721 510 608,1002
9890,721 510 611,1002
9868,721 550 906,1003
9869,721 550 957,1003
9870,721 550 907,1003
9871,721 550 967,1003
9872,721 550 958,1003
9873,721 550 968,1003
9874,721 550 908,1003
9875,721 550 909,1003
9876,721 550 910,1003
9877,721 550 911,1003
9878,721 550 912,1003
9879,721 550 913,1003
9921,161 050 385,1004
9922,161 050 386,1004
9923,161 050 387,1004
9924,161 050 388,1004
9925,161 050 389,1004
9926,161 050 390,1004
9927,161 050 391,1004
9898,161 050 345,1005
9899,161 050 346,1005
9900,161 050 347,1005
9901,161 050 348,1005
9902,161 050 349,1005
9903,161 050 350,1005
9904,161 050 351,1005
10011,721 600 004,1006
10012,721 600 005,1006
10013,721 600 006,1006
10014,721 600 007,1006
10015,721 600 008,1006
10016,721 600 009,1006
10017,721 600 010,1006
10018,721 600 011,1006
10019,721 600 012,1006
10020,721 600 013,1006
10021,721 600 014,1006
10028,724 600 655,1007
10029,724 600 656,1007
10030,724 600 657,1007
10031,724 600 658,1007
10032,724 600 659,1007
10033,724 600 660,1007
10034,724 600 661,1007
10022,753 508 616,1008
10023,753 508 617,1008
10024,753 508 618,1008
10025,753 508 619,1008
10026,753 508 620,1008
10027,753 508 621,1008
9928,748 400 005,1009
9929,748 400 006,1009
9930,748 400 007,1009
9931,748 400 008,1009
9932,748 400 009,1009
9933,748 400 010,1009
9934,748 400 011,1009
9935,749 400 005,1009
9936,749 400 006,1009
9937,749 400 007,1009
9938,749 400 008,1009
9939,749 400 009,1009
9940,749 400 010,1009
9941,749 400 011,1009
10042,734 600 106,1010
10043,734 600 107,1010
10044,734 600 108,1010
10045,734 600 109,1010
10046,734 600 110,1010
10047,734 600 111,1010
10054,724 605 505,1011
10055,724 605 506,1011
10056,724 605 507,1011
10057,724 605 508,1011
10058,724 605 509,1011
10059,724 605 510,1011
10060,724 605 511,1011
10048,167 481 182,1012
10049,167 481 183,1012
10050,167 481 184,1012
10051,167 481 185,1012
10052,167 481 186,1012
10053,167 481 187,1012
9983,721 600 305,1013
9984,721 600 306,1013
9985,721 600 307,1013
10085,720 600 246,1014
10086,720 600 247,1014
10087,720 600 257,1014
10088,720 600 248,1014
10089,720 600 258,1014
10090,720 600 268,1014
10091,720 600 249,1014
10092,720 600 250,1014
10093,720 600 251,1014
10094,720 600 252,1014
10095,720 600 253,1014
10004,721 602 655,1015
10005,721 602 656,1015
10006,721 602 657,1015
10007,721 602 658,1015
10008,721 602 659,1015
10009,721 602 660,1015
10010,721 602 661,1015
9912,161 050 206,1016
9913,161 050 207,1016
9914,161 050 208,1016
9915,161 050 209,1016
9916,161 050 210,1016
9917,161 050 211,1016
9918,161 050 212,1016
9919,161 050 213,1016
9920,161 050 214,1016
10096,721 840 103,1017
10097,721 840 104,1017
10098,721 840 105,1017
10099,721 840 106,1017
10100,721 840 107,1017
10101,721 840 108,1017
10102,721 840 109,1017
10103,721 840 110,1017
10104,721 840 111,1017
10105,721 840 112,1017
10106,721 840 123,1017
10107,721 840 114,1017
10108,721 840 604,1018
10109,721 840 605,1018
10110,721 840 606,1018
10111,721 840 607,1018
10112,721 840 608,1018
10113,721 840 609,1018
10114,721 840 610,1018
10115,721 840 611,1018
10132,724 690 105,1019
10133,724 690 106,1019
10134,724 690 107,1019
10135,724 690 108,1019
10136,724 690 109,1019
10137,724 690 110,1019
10138,724 690 111,1019
10061,724 600 206,1020
10062,724 600 207,1020
10063,724 600 208,1020
10064,724 600 209,1020
10065,724 600 210,1020
10066,724 600 211,1020
10067,724 600 212,1020
10068,724 600 213,1020
10176,748 410 014,1021
10177,748 410 015,1021
10178,748 410 016,1021
10179,749 410 014,1021
10180,749 410 015,1021
10181,749 410 016,1021
9962,721 500 103,1022
9963,721 500 104,1022
9964,721 500 105,1022
9965,721 500 106,1022
9966,721 500 107,1022
9967,721 500 108,1022
9968,721 500 109,1022
9969,721 500 110,1022
9970,721 500 111,1022
9971,721 500 162,1022
9972,721 500 163,1022
9973,721 500 164,1022
9974,721 600 112,1022
9975,721 600 113,1022
9986,721 602 005,1023
9987,721 602 006,1023
9988,721 602 007,1023
9989,721 602 008,1023
9990,721 602 009,1023
9991,721 602 010,1023
9992,721 602 011,1023
9993,721 602 012,1023
9994,721 602 013,1023
9995,721 602 014,1023
10160,748 410 004,1024
10161,748 410 005,1024
10162,748 410 006,1024
10163,748 410 007,1024
10164,748 410 008,1024
10165,748 410 009,1024
10166,748 410 010,1024
10167,748 410 011,1024
10168,749 410 004,1024
10169,749 410 005,1024
10170,749 410 006,1024
10171,749 410 007,1024
10172,749 410 008,1024
10173,749 410 009,1024
10174,749 410 010,1024
10175,749 410 011,1024
10077,720 600 236,1025
10078,720 600 237,1025
10079,720 600 238,1025
10080,720 600 239,1025
10081,720 600 240,1025
10082,720 600 241,1025
10083,720 600 242,1025
10084,720 600 243,1025
10220,721 700 005,1026
10221,721 700 006,1026
10222,721 700 007,1026
10223,721 700 008,1026
10224,721 700 009,1026
10225,721 700 010,1026
10226,721 700 011,1026
10227,721 700 012,1026
10228,721 700 013,1026
10229,721 700 014,1026
10230,721 700 015,1026
10231,721 700 016,1026
10232,721 700 017,1026
10233,721 700 019,1026
10234,721 700 020,1026
10235,721 700 021,1026
10236,721 700 136,1026
10237,721 700 137,1026
10238,721 700 138,1026
10239,721 700 139,1026
10240,721 700 140,1026
10116,721 841 105,1027
10117,721 841 106,1027
10118,721 841 107,1027
10119,721 841 108,1027
10120,721 841 109,1027
10121,721 841 110,1027
10122,721 841 111,1027
10301,721 740 106,1028
10302,721 740 107,1028
10303,721 740 108,1028
10304,721 740 109,1028
10305,721 740 110,1028
10306,721 740 111,1028
10307,721 740 112,1028
10308,721 740 113,1028
10309,721 740 114,1028
10310,721 740 116,1028
10311,721 740 117,1028
10271,727 701 406,1029
10272,727 701 407,1029
10273,727 701 408,1029
10274,727 701 409,1029
10275,727 701 410,1029
10276,727 701 411,1029
10277,727 701 412,1029
10278,727 701 413,1029
10279,727 701 414,1029
10280,727 701 422,1029
10281,727 701 423,1029
10259,721 702 206,1030
10260,721 702 207,1030
10261,721 702 208,1030
10262,721 702 209,1030
10263,721 702 210,1030
10264,721 702 211,1030
10265,721 702 212,1030
10266,721 702 213,1030
10267,721 702 214,1030
10268,721 702 216,1030
10269,721 702 217,1030
10270,721 702 220,1030
9645,721 960 704,1031
9646,721 960 705,1031
9647,721 960 706,1031
9648,721 960 707,1031
9649,721 960 708,1031
9650,721 960 709,1031
10139,720 690 405,1032
10140,720 690 005,1032
10141,720 690 006,1032
10142,720 690 007,1032
10143,720 690 008,1032
10144,720 690 009,1032
10145,720 690 010,1032
10146,720 690 011,1032
10343,161 111 035,1033
10344,161 111 036,1033
10345,161 111 046,1033
10346,161 111 055,1033
10347,161 111 056,1033
10348,161 111 065,1033
10349,161 111 066,1033
10350,161 111 067,1033
10351,161 111 095,1033
10352,161 111 096,1033
10353,161 111 097,1033
10354,161 111 116,1033
10355,161 111 117,1033
10356,748 400 305,1034
10357,748 400 306,1034
10358,748 400 307,1034
10359,748 400 308,1034
10360,748 400 309,1034
10361,748 400 310,1034
10362,748 400 311,1034
10363,748 400 312,1034
10364,748 400 313,1034
10365,748 400 314,1034
10366,748 400 315,1034
10367,748 400 316,1034
10368,748 400 317,1034
10369,748 400 319,1034
10370,748 400 320,1034
10371,748 400 321,1034
10372,748 400 322,1034
10373,748 400 323,1034
10321,721 700 506,1035
10322,721 700 507,1035
10323,721 700 508,1035
10324,721 700 509,1035
10325,721 700 510,1035
10326,721 700 511,1035
10327,721 700 512,1035
10328,721 700 513,1035
10329,721 700 514,1035
10330,721 700 516,1035
10331,721 700 517,1035
10332,721 700 520,1035
10333,721 700 521,1035
10334,721 700 522,1035
10335,721 700 523,1035
10336,721 700 524,1035
10337,721 700 525,1035
9996,721 600 654,1036
9997,721 600 655,1036
9998,721 600 656,1036
9999,721 600 657,1036
10000,721 600 658,1036
10001,721 600 659,1036
10002,721 600 660,1036
10003,721 600 661,1036
10450,747 440 706,1037
10451,747 440 707,1037
10452,747 440 708,1037
10453,747 440 709,1037
10454,747 440 710,1037
10455,747 440 711,1037
10456,747 440 712,1037
10457,747 440 713,1037
10458,747 440 714,1037
10459,747 440 715,1037
10460,747 440 716,1037
10461,747 440 717,1037
10462,747 440 719,1037
10463,747 440 720,1037
10464,747 440 721,1037
10465,747 440 722,1037
10466,747 440 723,1037
10467,747 440 724,1037
10468,747 440 725,1037
10147,721 890 004,1038
10148,721 890 005,1038
10149,721 890 006,1038
10150,721 890 007,1038
10151,721 890 008,1038
10152,721 890 009,1038
10153,721 890 010,1038
10154,721 890 011,1038
10155,721 890 012,1038
10156,721 890 013,1038
10157,721 890 023,1038
10158,721 890 014,1038
10159,198 806 429,1038
10469,799 298 000,1039
10470,799 298 001,1039
10471,799 298 002,1039
10472,799 298 003,1039
10241,727 700 406,1040
10242,727 700 407,1040
10243,727 700 408,1040
10244,727 700 409,1040
10245,727 700 410,1040
10246,727 700 411,1040
10247,727 700 412,1040
10248,727 700 413,1040
10249,727 700 414,1040
10250,727 700 416,1040
10251,727 700 417,1040
10252,727 700 419,1040
10253,727 700 420,1040
10254,727 700 421,1040
10255,727 700 422,1040
10256,727 700 423,1040
10257,727 700 424,1040
10258,727 700 425,1040
10312,727 701 206,1041
10313,727 701 207,1041
10314,727 701 208,1041
10315,727 701 209,1041
10316,727 701 210,1041
10317,727 701 211,1041
10318,727 701 212,1041
10319,727 701 213,1041
10320,727 701 214,1041
10123,161 490 630,1042
10124,161 490 632,1042
10125,161 490 634,1042
10126,161 490 635,1042
10127,161 490 636,1042
10128,161 490 637,1042
10129,161 490 638,1042
10130,161 490 639,1042
10131,161 490 640,1042
10473,799 298 040,1043
10474,799 298 042,1043
10482,799 302 032,1044
10483,799 302 033,1044
10338,161 110 230,1045
10339,161 110 250,1045
10340,161 110 260,1045
10341,161 110 290,1045
10342,161 110 310,1045
10069,724 600 806,1046
10070,724 600 807,1046
10071,724 600 808,1046
10072,724 600 809,1046
10073,724 600 810,1046
10074,724 600 811,1046
10075,724 600 812,1046
10076,724 600 813,1046
10484,799 302 021,1047
10485,799 302 022,1047
10486,799 302 023,1047
9976,721 500 405,1048
9977,721 500 406,1048
9978,721 500 407,1048
9979,721 500 408,1048
9980,721 500 409,1048
9981,721 500 410,1048
9982,721 500 411,1048
10489,799 298 010,1049
10488,799 298 116,1050
10410,748 440 705,1051
10411,748 440 706,1051
10412,748 440 707,1051
10413,748 440 708,1051
10414,748 440 709,1051
10415,748 440 710,1051
10416,748 440 711,1051
10417,748 440 712,1051
10418,748 440 713,1051
10419,748 440 714,1051
10420,748 440 715,1051
10421,748 440 716,1051
10422,748 440 717,1051
10423,748 440 719,1051
10424,748 440 720,1051
10425,748 440 721,1051
10426,748 440 722,1051
10427,748 440 723,1051
10428,748 440 724,1051
10429,748 440 725,1051
10430,749 440 705,1051
10431,749 440 706,1051
10432,749 440 707,1051
10433,749 440 708,1051
10434,749 440 709,1051
10435,749 440 710,1051
10436,749 440 711,1051
10437,749 440 712,1051
10438,749 440 713,1051
10439,749 440 714,1051
10440,749 440 715,1051
10441,749 440 716,1051
10442,749 440 717,1051
10443,749 440 719,1051
10444,749 440 720,1051
10445,749 440 721,1051
10446,749 440 722,1051
10447,749 440 723,1051
10448,749 440 724,1051
10449,749 440 725,1051
10495,799 299 003,1052
10496,799 299 004,1052
10497,799 299 005,1052
10491,799 298 117,1053
10492,799 298 028,1054
10477,799 302 011,1055
10478,799 302 013,1055
10035,724 600 705,1056
10036,724 600 706,1056
10037,724 600 707,1056
10038,724 600 708,1056
10039,724 600 709,1056
10040,724 600 710,1056
10041,724 600 711,1056
10499,748 400 001,1057
10498,799 150 003,1058
9952,727 490 005,1059
9953,727 490 006,1059
9954,727 490 007,1059
9955,727 490 008,1059
9956,727 490 009,1059
9957,727 490 010,1059
9958,727 490 011,1059
9959,727 490 012,1059
9960,727 490 013,1059
9961,727 490 014,1059
10509,790 109 011,1060
10510,790 109 012,1060
10511,790 109 013,1060
10487,799 298 031,1061
10374,748 410 000,1062
10375,748 410 001,1062
10376,748 410 007,1062
10377,748 410 002,1062
10378,748 410 003,1062
10379,748 410 012,1062
10380,748 410 013,1062
10381,748 410 014,1062
10382,748 410 015,1062
10383,748 410 016,1062
10384,748 410 017,1062
10385,748 410 018,1062
10386,748 410 019,1062
10387,748 410 163,1062
10388,748 410 022,1062
10389,748 410 182,1062
10390,748 410 173,1062
10391,748 410 174,1062
10392,749 410 000,1062
10393,749 410 001,1062
10394,749 410 007,1062
10395,749 410 002,1062
10396,749 410 003,1062
10397,749 410 012,1062
10398,749 410 013,1062
10399,749 410 014,1062
10400,749 410 015,1062
10401,749 410 016,1062
10402,749 410 017,1062
10403,749 410 018,1062
10404,749 410 019,1062
10405,749 410 163,1062
10406,749 410 022,1062
10407,749 410 182,1062
10408,749 410 173,1062
10409,749 410 174,1062
10490,799 298 023,1063
10282,727 700 206,1064
10283,727 700 207,1064
10284,727 700 208,1064
10285,727 700 209,1064
10286,727 700 210,1064
10287,727 700 211,1064
10288,727 700 212,1064
10289,727 700 213,1064
10290,727 700 214,1064
10291,727 700 815,1064
10292,727 700 816,1064
10293,727 700 817,1064
10294,727 700 819,1064
10295,727 700 820,1064
10296,727 700 821,1064
10297,727 700 822,1064
10298,727 700 823,1064
10299,727 700 824,1064
10300,727 700 825,1064
10528,158 400 317,1065
10529,158 400 318,1065
10530,158 400 319,1065
10531,158 400 320,1065
10532,158 400 321,1065
10533,158 400 322,1065
10493,799 299 001,1066
10494,799 299 002,1066
10512,158 400 350,1067
10513,158 400 001,1067
10514,158 400 002,1067
10515,158 400 003,1067
10516,158 400 004,1067
10517,158 400 005,1067
10518,158 400 006,1067
10519,158 400 007,1067
10520,158 400 008,1067
10521,158 400 009,1067
10481,799 302 016,1068
10593,161 523 421,1069
10594,161 523 431,1069
10595,161 523 422,1069
10596,161 523 432,1069
10500,790 309 001,1070
10501,790 309 002,1070
10553,709 026 019,1071
10554,709 026 012,1071
10555,709 026 015,1071
10556,709 026 016,1071
10557,709 026 018,1071
10558,709 026 027,1071
10559,709 026 022,1071
10560,709 026 024,1071
10561,709 026 026,1071
10562,709 026 039,1071
10563,709 026 032,1071
10564,709 026 035,1071
10565,709 026 036,1071
10566,709 026 038,1071
10567,709 026 049,1071
10568,709 026 042,1071
10569,709 026 045,1071
10570,709 026 046,1071
10571,709 026 048,1071
10572,709 026 058,1071
10573,709 026 052,1071
10574,709 026 054,1071
10575,709 026 056,1071
10576,709 026 067,1071
10577,709 026 062,1071
10578,709 026 063,1071
10579,709 026 066,1071
10580,709 026 070,1071
10581,709 026 072,1071
10582,709 026 074,1071
10583,709 026 076,1071
10584,709 026 021,1071
10502,790 309 005,1072
10503,790 309 006,1072
10504,790 309 003,1072
10505,790 309 004,1072
10202,721 810 105,1073
10203,721 810 106,1073
10204,721 810 107,1073
10205,721 810 108,1073
10206,721 810 109,1073
10207,721 810 110,1073
10208,721 810 111,1073
10209,721 810 112,1073
10210,721 810 113,1073
10211,721 810 114,1073
10212,721 810 115,1073
10213,721 810 116,1073
10214,721 810 117,1073
10215,721 810 119,1073
10216,721 810 120,1073
10217,721 810 121,1073
10218,721 810 122,1073
10219,721 810 123,1073
10634,161 546 088,1074
10635,161 546 089,1074
10636,161 546 090,1074
10637,161 546 098,1074
10638,161 546 099,1074
10639,161 546 100,1074
10609,161 522 060,1075
10610,161 522 080,1075
10611,161 522 160,1075
10612,161 522 070,1075
10613,161 522 170,1075
10640,161 546 721,1076
10641,161 546 722,1076
10642,161 546 723,1076
10643,161 546 724,1076
10644,161 546 725,1076
10645,161 546 726,1076
10646,161 546 727,1076
10647,161 546 728,1076
10648,161 546 729,1076
10649,161 546 730,1076
10650,161 546 731,1076
10651,161 546 732,1076
10652,161 546 733,1076
10653,161 546 734,1076
10654,161 546 735,1076
10655,161 546 736,1076
10656,161 546 737,1076
10657,161 546 738,1076
10658,161 546 739,1076
10659,161 546 740,1076
10660,161 546 741,1077
10661,161 546 742,1077
10662,161 546 743,1077
10663,161 546 744,1077
10664,161 546 745,1077
10665,161 546 746,1077
10666,161 546 747,1077
10667,161 546 748,1077
10668,161 546 749,1077
10669,161 546 750,1077
10670,161 546 751,1077
10671,161 546 752,1077
10672,161 546 753,1077
10673,161 546 754,1077
10674,161 546 755,1077
10675,161 546 756,1077
10676,161 546 757,1077
10677,161 546 758,1077
10678,161 546 759,1077
10679,161 546 760,1077
10543,779 740 006,1078
10544,779 740 008,1078
10545,779 740 010,1078
10546,779 740 012,1078
10547,779 740 014,1078
10548,779 740 016,1078
10549,779 740 017,1078
10550,779 740 018,1078
10551,779 740 020,1078
10552,779 740 022,1078
10475,799 302 005,1079
10476,799 302 007,1079
10704,800 063 762,1080
10705,800 063 767,1080
10706,800 063 760,1080
10707,800 063 768,1080
10708,800 063 763,1080
10709,800 063 769,1080
10710,800 063 530,1080
10711,800 063 770,1080
10712,800 063 764,1080
10713,800 063 771,1080
10714,800 063 531,1080
10715,800 063 772,1080
10716,800 063 765,1080
10717,800 063 773,1080
10585,161 523 401,1081
10586,161 523 411,1081
10587,161 523 402,1081
10588,161 523 412,1081
10589,161 523 441,1082
10590,161 523 451,1082
10591,161 523 442,1082
10592,161 523 452,1082
10597,161 546 951,1083
10598,161 546 952,1083
10599,161 546 953,1083
10600,161 546 954,1083
10601,161 546 955,1083
10602,161 546 956,1083
10603,161 546 961,1083
10604,161 546 962,1083
10605,161 546 963,1083
10606,161 546 964,1083
10607,161 546 965,1083
10608,161 546 966,1083
10732,198 546 001,1084
10733,198 546 005,1084
10734,198 546 002,1084
10735,198 546 006,1084
10736,198 546 003,1084
10737,198 546 004,1084
10522,158 400 295,1085
10523,158 400 296,1085
10524,158 400 297,1085
10525,158 400 301,1085
10526,158 400 302,1085
10527,158 400 303,1085
10614,161 546 061,1086
10615,161 546 062,1086
10616,161 546 063,1086
10617,161 546 064,1086
10618,161 546 065,1086
10619,161 546 066,1086
10620,161 546 067,1086
10621,161 546 068,1086
10622,161 546 069,1086
10623,161 546 070,1086
10624,161 546 071,1086
10625,161 546 072,1086
10626,161 546 073,1086
10627,161 546 074,1086
10628,161 546 075,1086
10629,161 546 076,1086
10630,161 546 077,1086
10631,161 546 078,1086
10632,161 546 079,1086
10633,161 546 080,1086
10692,161 546 948,1087
10693,161 546 949,1087
10694,161 546 950,1087
10695,161 546 958,1087
10696,161 546 959,1087
10697,161 546 960,1087
10793,800 042 238,1088
10794,800 042 719,1088
10795,800 042 720,1088
10796,800 042 721,1088
10797,800 042 722,1088
10798,800 042 723,1088
10799,161 542 001,1089
10800,161 542 002,1089
10801,161 542 003,1089
10802,161 542 004,1089
10803,161 542 005,1089
10804,161 542 006,1089
10805,161 542 007,1089
10806,161 542 011,1089
10807,161 542 012,1089
10808,161 542 013,1089
10809,161 542 014,1089
10810,161 542 015,1089
10811,161 542 016,1089
10812,161 542 017,1089
10718,161 546 818,1090
10719,161 546 940,1090
10720,161 546 819,1090
10721,161 546 941,1090
10722,161 546 820,1090
10723,161 546 942,1090
10724,161 546 821,1090
10725,161 546 943,1090
10479,799 302 014,1091
10480,799 302 015,1091
10506,790 109 001,1092
10507,790 109 002,1092
10508,790 109 003,1092
10738,198 546 150,1093
10739,198 546 151,1093
10740,198 546 152,1093
10741,198 546 153,1093
10742,198 546 154,1093
10853,161 542 822,1094
10854,161 542 823,1094
10855,161 542 824,1094
10856,161 542 825,1094
10857,161 542 826,1094
10858,161 542 827,1094
10859,161 542 832,1094
10860,161 542 833,1094
10861,161 542 834,1094
10862,161 542 835,1094
10863,161 542 836,1094
10864,161 542 837,1094
10728,198 546 102,1095
10729,198 546 103,1095
10730,198 546 105,1095
10731,198 546 107,1095
10757,161 546 782,1096
10758,161 546 783,1096
10759,161 546 784,1096
10760,161 546 785,1096
10761,161 546 786,1096
10762,161 546 787,1096
10763,161 546 792,1096
10764,161 546 793,1096
10765,161 546 794,1096
10766,161 546 795,1096
10767,161 546 796,1096
10768,161 546 797,1096
10905,199 179 349,1097
10906,199 179 350,1097
10907,199 179 351,1097
10908,199 179 359,1097
10909,199 179 360,1097
10910,199 179 361,1097
10769,161 546 805,1098
10770,161 546 806,1098
10771,161 546 807,1098
10772,161 546 815,1098
10773,161 546 816,1098
10774,161 546 817,1098
10680,800 000 182,1099
10681,800 026 579,1099
10682,800 011 080,1099
10683,800 011 174,1099
10684,800 011 171,1099
10685,800 011 039,1099
10686,800 042 709,1099
10687,800 000 193,1099
10688,800 011 076,1099
10689,800 000 195,1099
10690,800 042 713,1099
10691,800 011 040,1099
10775,161 546 822,1100
10776,161 546 823,1100
10777,161 546 824,1100
10778,161 546 825,1100
10779,161 546 826,1100
10780,161 546 827,1100
10781,161 546 828,1100
10782,161 546 829,1100
10783,161 546 830,1100
10784,161 546 832,1100
10785,161 546 833,1100
10786,161 546 834,1100
10787,161 546 835,1100
10788,161 546 836,1100
10789,161 546 837,1100
10790,161 546 838,1100
10791,161 546 839,1100
10792,161 546 840,1100
10813,161 542 041,1101
10814,161 542 042,1101
10815,161 542 043,1101
10816,161 542 044,1101
10817,161 542 045,1101
10818,161 542 046,1101
10819,161 542 047,1101
10820,161 542 051,1101
10821,161 542 052,1101
10822,161 542 053,1101
10823,161 542 054,1101
10824,161 542 055,1101
10825,161 542 056,1101
10826,161 542 057,1101
10967,199 127 603,1102
10968,199 127 604,1102
10969,199 127 605,1102
10970,199 127 606,1102
10971,199 127 607,1102
10972,199 127 608,1102
10973,199 127 613,1102
10974,199 127 614,1102
10975,199 127 615,1102
10976,199 127 616,1102
10977,199 127 617,1102
10978,199 127 618,1102
10827,161 542 021,1103
10828,161 542 022,1103
10829,161 542 023,1103
10830,161 542 024,1103
10831,161 542 025,1103
10832,161 542 026,1103
10833,161 542 027,1103
10834,161 542 031,1103
10835,161 542 032,1103
10836,161 542 033,1103
10837,161 542 034,1103
10838,161 542 035,1103
10839,161 542 036,1103
10840,161 542 037,1103
10991,199 127 662,1104
10992,199 127 663,1104
10993,199 127 664,1104
10994,199 127 665,1104
10995,199 127 666,1104
10996,199 127 667,1104
10997,199 127 668,1104
10998,199 127 672,1104
10999,199 127 673,1104
11000,199 127 674,1104
11001,199 127 675,1104
11002,199 127 676,1104
